number,value,datetime_start,datetime_complete,duration,params_episode_length,params_epsilon_max,params_epsilon_min,params_gamma,params_learning_rate,params_num_episodes,user_attrs_base_seed,user_attrs_collective_reward_mean,user_attrs_collective_reward_std,user_attrs_individual_reward_agent0_mean,user_attrs_individual_reward_agent0_std,user_attrs_num_episodes_mean,user_attrs_num_parallel_runs,user_attrs_run_0_collective_reward,user_attrs_run_0_individual_rewards,user_attrs_run_0_seed,user_attrs_run_0_total_individual_rewards,user_attrs_run_0_training_time_per_episode,user_attrs_run_0_training_time_total,user_attrs_run_1_collective_reward,user_attrs_run_1_individual_rewards,user_attrs_run_1_seed,user_attrs_run_1_total_individual_rewards,user_attrs_run_1_training_time_per_episode,user_attrs_run_1_training_time_total,user_attrs_run_2_collective_reward,user_attrs_run_2_individual_rewards,user_attrs_run_2_seed,user_attrs_run_2_total_individual_rewards,user_attrs_run_2_training_time_per_episode,user_attrs_run_2_training_time_total,user_attrs_run_3_collective_reward,user_attrs_run_3_individual_rewards,user_attrs_run_3_seed,user_attrs_run_3_total_individual_rewards,user_attrs_run_3_training_time_per_episode,user_attrs_run_3_training_time_total,user_attrs_run_4_collective_reward,user_attrs_run_4_individual_rewards,user_attrs_run_4_seed,user_attrs_run_4_total_individual_rewards,user_attrs_run_4_training_time_per_episode,user_attrs_run_4_training_time_total,user_attrs_run_5_collective_reward,user_attrs_run_5_individual_rewards,user_attrs_run_5_seed,user_attrs_run_5_total_individual_rewards,user_attrs_run_5_training_time_per_episode,user_attrs_run_5_training_time_total,user_attrs_total_individual_reward_agent0_mean,user_attrs_total_individual_reward_agent0_std,user_attrs_training_time_per_episode_mean,user_attrs_training_time_per_episode_std,user_attrs_training_time_total_mean,user_attrs_training_time_total_std,state
10,10.0,2025-06-13 16:25:29.197271,2025-06-13 16:25:32.584392,0 days 00:00:03.387121,35,0.699643114742149,0.1396169245232778,0.9970026788445207,0.00012498131282440055,472,104729.0,10.0,2.3614614119227104,0.5218333333333334,0.16515993931809123,470.0,6.0,11.79,"[0.4579999999999999, 0.721]",104729.0,"[4.579999999999999, 7.21]",0.004897075511039572,2.3016254901885986,11.72,"[0.7180000000000001, 0.4539999999999999]",105729.0,"[7.180000000000001, 4.539999999999999]",0.00519808403989102,2.4430994987487793,9.18,"[0.593, 0.3249999999999999]",106729.0,"[5.93, 3.249999999999999]",0.004486178844533068,2.108504056930542,5.1499999999999995,"[0.1929999999999999, 0.32199999999999995]",107729.0,"[1.9299999999999988, 3.2199999999999998]",0.005644340210772575,2.6528398990631104,11.700000000000001,"[0.5790000000000001, 0.591]",108729.0,"[5.790000000000001, 5.91]",0.005330960801307192,2.50555157661438,10.46,"[0.5900000000000001, 0.45600000000000007]",109729.0,"[5.9, 4.5600000000000005]",0.0050850650097461455,2.3899805545806885,5.218333333333333,1.6515993931809123,0.005106950736214929,0.0003598975716169465,2.4002668460210166,0.16915185865996485,COMPLETE
11,15.773333333333333,2025-06-13 16:25:33.011854,2025-06-13 16:25:36.208748,0 days 00:00:03.196894,25,0.8731260537170126,0.017601978422643383,0.908554642265577,0.011407574921952414,398,114733.0,15.773333333333333,2.1651995032534277,0.737,0.18532044319682237,390.0,6.0,12.33,"[0.37399999999999994, 0.8590000000000002]",114733.0,"[3.7399999999999993, 8.590000000000002]",0.005384320479172927,2.0998849868774414,17.279999999999998,"[0.7429999999999999, 0.985]",115733.0,"[7.429999999999999, 9.85]",0.004369489963238056,1.7041010856628418,16.05,"[0.8619999999999999, 0.743]",116733.0,"[8.62, 7.43]",0.00448760864062187,1.7501673698425293,18.310000000000002,"[0.9789999999999999, 0.852]",117733.0,"[9.79, 8.52]",0.00468140076368283,1.8257462978363037,13.45,"[0.7289999999999999, 0.6159999999999999]",118733.0,"[7.289999999999999, 6.159999999999998]",0.006293727801396296,2.4545538425445557,17.22,"[0.7350000000000001, 0.9870000000000001]",119733.0,"[7.350000000000001, 9.870000000000001]",0.004623768268487392,1.803269624710083,7.37,1.8532044319682235,0.004973385986099896,0.0006733408771694477,1.9396205345789592,0.26260294209608465,COMPLETE
12,16.338333333333335,2025-06-13 16:25:36.277017,2025-06-13 16:25:39.379955,0 days 00:00:03.102938,26,0.860017766100447,0.0695309315990251,0.9799323808534218,0.007350774492842462,490,124736.0,16.338333333333335,3.136566151418175,0.8176666666666667,0.16874306570114886,490.0,6.0,9.79,"[0.48999999999999994, 0.489]",124736.0,"[4.8999999999999995, 4.89]",0.004709171762271804,2.3074941635131836,17.150000000000002,"[0.858, 0.857]",125736.0,"[8.58, 8.57]",0.004092022837424765,2.0050911903381348,19.56,"[0.9810000000000001, 0.975]",126736.0,"[9.81, 9.75]",0.004115568375100895,2.0166285037994385,15.950000000000001,"[0.7390000000000001, 0.8560000000000001]",127736.0,"[7.390000000000001, 8.56]",0.004189001297464176,2.0526106357574463,17.18,"[0.9840000000000002, 0.734]",128736.0,"[9.840000000000002, 7.34]",0.004222734606995874,2.0691399574279785,18.4,"[0.8539999999999999, 0.986]",129736.0,"[8.54, 9.86]",0.004240096345239756,2.0776472091674805,8.176666666666668,1.6874306570114883,0.004261432537416212,0.00020722188639629133,2.088101943333944,0.10153872433418265,COMPLETE
13,16.743333333333336,2025-06-13 16:25:39.444186,2025-06-13 16:25:42.649879,0 days 00:00:03.205693,26,0.8657646830760695,0.060717939987961336,0.988288739105227,0.008192114747354056,500,134739.0,16.743333333333336,1.798737211366785,0.8158333333333333,0.08888647566168632,500.0,6.0,15.96,"[0.741, 0.8550000000000001]",134739.0,"[7.41, 8.55]",0.004919022083282471,2.4595110416412354,14.7,"[0.728, 0.7419999999999999]",135739.0,"[7.279999999999999, 7.419999999999999]",0.0045870766639709475,2.2935383319854736,19.51,"[0.976, 0.975]",136739.0,"[9.76, 9.75]",0.003887211799621582,1.943605899810791,14.690000000000001,"[0.8600000000000001, 0.609]",137739.0,"[8.600000000000001, 6.09]",0.004945760726928711,2.4728803634643555,17.290000000000003,"[0.7420000000000001, 0.9870000000000001]",138739.0,"[7.420000000000001, 9.870000000000001]",0.00408490800857544,2.0424540042877197,18.310000000000002,"[0.8480000000000001, 0.983]",139739.0,"[8.48, 9.83]",0.004437613010406494,2.218806505203247,8.158333333333333,0.8888647566168633,0.004476932048797608,0.0003937796700908213,2.2384660243988037,0.19688983504541058,COMPLETE
14,16.76,2025-06-13 16:25:42.723093,2025-06-13 16:25:46.120273,0 days 00:00:03.397180,28,0.9642361363280606,0.06848931816878745,0.9948961711113271,0.007839640060078902,495,144742.0,16.76,1.8847104110004103,0.8583333333333334,0.10291042491193766,490.0,6.0,18.48,"[0.9870000000000001, 0.8610000000000001]",144742.0,"[9.870000000000001, 8.610000000000001]",0.004311890504798111,2.112826347351074,17.230000000000004,"[0.86, 0.8629999999999999]",145742.0,"[8.6, 8.629999999999999]",0.00432703786966752,2.120248556137085,19.67,"[0.983, 0.984]",146742.0,"[9.83, 9.84]",0.004082114842473244,2.0002362728118896,14.73,"[0.7350000000000001, 0.738]",147742.0,"[7.350000000000001, 7.38]",0.0045729875564575195,2.2407639026641846,15.870000000000001,"[0.8540000000000001, 0.733]",148742.0,"[8.540000000000001, 7.33]",0.004736908601254833,2.321085214614868,14.58,"[0.7309999999999999, 0.727]",149742.0,"[7.309999999999999, 7.27]",0.004962329961815659,2.431541681289673,8.583333333333334,1.0291042491193765,0.004498878222744481,0.0002930083609810433,2.204450329144796,0.14357409688071127,COMPLETE
15,16.87666666666667,2025-06-13 16:25:46.199001,2025-06-13 16:25:49.853100,0 days 00:00:03.654099,39,0.9994384635335768,0.05153644714990227,0.9963151784346347,0.07994982357625177,498,154746.0,16.87666666666667,2.7577386065800757,0.8903333333333333,0.15339563951502086,490.0,6.0,19.479999999999997,"[0.9770000000000001, 0.9710000000000001]",154746.0,"[9.770000000000001, 9.71]",0.004929842267717634,2.4156227111816406,15.529999999999998,"[0.8460000000000001, 0.7070000000000001]",155746.0,"[8.46, 7.07]",0.005533226168885523,2.7112808227539062,18.310000000000002,"[0.983, 0.8480000000000001]",156746.0,"[9.83, 8.48]",0.005065195414484764,2.481945753097534,18.31,"[0.986, 0.8450000000000001]",157746.0,"[9.86, 8.450000000000001]",0.004894906647351324,2.3985042572021484,11.320000000000002,"[0.5660000000000001, 0.566]",158746.0,"[5.66, 5.659999999999999]",0.005982991627284459,2.9316658973693848,18.31,"[0.9840000000000002, 0.8470000000000001]",159746.0,"[9.840000000000002, 8.47]",0.005535029391853177,2.7121644020080566,8.903333333333334,1.5339563951502084,0.005323531919596148,0.00039349690403204764,2.608530640602112,0.19281348297570336,COMPLETE
16,16.558333333333334,2025-06-13 16:25:50.344490,2025-06-13 16:25:53.396417,0 days 00:00:03.051927,41,0.9768889369453654,0.044598469829407475,0.9759045923015125,0.06416641674967988,329,164750.0,16.558333333333334,1.4702087909167496,0.819,0.12258874336577566,320.0,6.0,16.81,"[0.844, 0.837]",164750.0,"[8.44, 8.37]",0.005789656192064285,1.8526899814605713,18.19,"[0.842, 0.9770000000000001]",165750.0,"[8.42, 9.770000000000001]",0.005693168938159942,1.8218140602111816,14.1,"[0.5689999999999998, 0.841]",166750.0,"[5.689999999999999, 8.41]",0.00618334487080574,1.978670358657837,15.319999999999997,"[0.836, 0.696]",167750.0,"[8.36, 6.959999999999999]",0.006483852863311768,2.0748329162597656,18.18,"[0.9789999999999999, 0.8390000000000001]",168750.0,"[9.79, 8.39]",0.005950559675693512,1.9041790962219238,16.75,"[0.8440000000000001, 0.8309999999999998]",169750.0,"[8.440000000000001, 8.309999999999999]",0.0065933138132095335,2.109860420227051,8.19,1.2258874336577565,0.006115649392207464,0.0003367332495555885,1.9570078055063884,0.10775463985778831,COMPLETE
17,14.723333333333334,2025-06-13 16:25:53.464884,2025-06-13 16:25:56.179236,0 days 00:00:02.714352,41,0.5090310598805563,0.08929467957453179,0.997897555382009,0.09792674532504068,260,174753.0,14.723333333333334,1.3160631528244466,0.7256666666666667,0.09471125710401183,260.0,6.0,16.79,"[0.8400000000000001, 0.8389999999999999]",174753.0,"[8.4, 8.389999999999999]",0.005605801252218393,1.4575083255767822,14.039999999999997,"[0.5639999999999998, 0.8399999999999999]",175753.0,"[5.639999999999999, 8.399999999999999]",0.006122093934279222,1.5917444229125977,12.66,"[0.6979999999999998, 0.568]",176753.0,"[6.979999999999999, 5.68]",0.0073984045248765215,1.9235851764678955,15.23,"[0.8399999999999999, 0.6829999999999998]",177753.0,"[8.399999999999999, 6.829999999999998]",0.006069684945620023,1.578118085861206,14.059999999999997,"[0.705, 0.7009999999999998]",178753.0,"[7.05, 7.009999999999998]",0.006356581357809214,1.6527111530303955,15.559999999999999,"[0.707, 0.849]",179753.0,"[7.069999999999999, 8.49]",0.005995761431180514,1.5588979721069336,7.256666666666665,0.947112571040118,0.006258054574330647,0.000556522841487875,1.6270941893259685,0.14469593878684744,COMPLETE
18,16.478333333333335,2025-06-13 16:25:56.243455,2025-06-13 16:25:59.506315,0 days 00:00:03.262860,50,0.9445814678932012,0.04383052737423673,0.9785398045174687,0.025184157053618324,444,184756.0,16.478333333333335,2.8314449589486212,0.8108333333333334,0.15433018355317135,440.0,6.0,18.17,"[0.977, 0.8400000000000001]",184756.0,"[9.77, 8.4]",0.00529993555762551,2.3319716453552246,15.309999999999999,"[0.688, 0.843]",185756.0,"[6.879999999999999, 8.43]",0.00578666708686135,2.546133518218994,19.69,"[0.982, 0.9870000000000001]",186756.0,"[9.82, 9.870000000000001]",0.005416307666084983,2.3831753730773926,16.79,"[0.842, 0.8370000000000001]",187756.0,"[8.42, 8.370000000000001]",0.005590325052087957,2.459743022918701,10.899999999999999,"[0.5469999999999999, 0.5429999999999999]",188756.0,"[5.469999999999999, 5.43]",0.005279901352795688,2.3231565952301025,18.01,"[0.829, 0.9720000000000001]",189756.0,"[8.29, 9.72]",0.0055259845473549585,2.4314332008361816,8.108333333333333,1.5433018355317136,0.005483186877135075,0.00017549422886171465,2.4126022259394326,0.07721746069915444,COMPLETE
19,14.943333333333333,2025-06-13 16:25:59.575128,2025-06-13 16:26:03.037640,0 days 00:00:03.462512,37,0.9937202274990142,0.08697307542178405,0.964534388015847,0.005634969938896849,418,194759.0,14.943333333333333,1.990382431147899,0.7576666666666666,0.18213975098503044,410.0,6.0,16.99,"[0.9800000000000001, 0.7189999999999999]",194759.0,"[9.8, 7.189999999999999]",0.0054334436974874355,2.2277119159698486,11.66,"[0.44899999999999995, 0.7169999999999999]",195759.0,"[4.489999999999999, 7.169999999999998]",0.005395130413334544,2.212003469467163,12.94,"[0.581, 0.713]",196759.0,"[5.81, 7.13]",0.006060577020412538,2.4848365783691406,15.559999999999999,"[0.8439999999999998, 0.712]",197759.0,"[8.439999999999998, 7.119999999999999]",0.005751519668393019,2.3581230640411377,16.95,"[0.852, 0.843]",198759.0,"[8.52, 8.43]",0.005537746592265804,2.2704761028289795,15.559999999999999,"[0.8400000000000001, 0.716]",199759.0,"[8.4, 7.16]",0.006261478400811917,2.5672061443328857,7.576666666666665,1.8213975098503044,0.0057399826321175434,0.0003236923150248891,2.3533928791681924,0.1327138491602045,COMPLETE
20,14.718333333333334,2025-06-13 16:26:03.099668,2025-06-13 16:26:06.066610,0 days 00:00:02.966942,45,0.9275179850489741,0.04976636517732056,0.9841524323422657,0.001323307624353312,363,204763.0,14.718333333333334,2.1122296013665007,0.7484999999999999,0.1347290490824703,360.0,6.0,14.04,"[0.702, 0.702]",204763.0,"[7.02, 7.02]",0.006348333093855116,2.285399913787842,11.18,"[0.5599999999999998, 0.5579999999999999]",205763.0,"[5.599999999999998, 5.579999999999999]",0.00576473077138265,2.075303077697754,18.189999999999998,"[0.9860000000000001, 0.8329999999999999]",206763.0,"[9.860000000000001, 8.329999999999998]",0.005048446522818671,1.8174407482147217,15.5,"[0.8469999999999999, 0.703]",207763.0,"[8.469999999999999, 7.029999999999999]",0.00490507615937127,1.7658274173736572,13.949999999999998,"[0.6959999999999998, 0.699]",208763.0,"[6.959999999999998, 6.989999999999999]",0.006027046177122328,2.169736623764038,15.45,"[0.6999999999999998, 0.8450000000000001]",209763.0,"[6.999999999999998, 8.450000000000001]",0.00536923540963067,1.932924747467041,7.484999999999999,1.3472904908247032,0.005577144689030117,0.0005174868067545348,2.0077720880508423,0.1862952504316325,COMPLETE
21,16.53,2025-06-13 16:26:06.560040,2025-06-13 16:26:09.555220,0 days 00:00:02.995180,28,0.9310197350930967,0.06500138719464955,0.9896245912881925,0.009707208839949077,493,214766.0,16.53,0.5907057925340945,0.7745000000000001,0.09082905188686421,490.0,6.0,17.13,"[0.735, 0.978]",214766.0,"[7.35, 9.78]",0.004308594489584164,2.1112112998962402,15.94,"[0.6129999999999999, 0.9810000000000001]",215766.0,"[6.129999999999999, 9.81]",0.004364317290636958,2.1385154724121094,15.96,"[0.7310000000000001, 0.865]",216766.0,"[7.3100000000000005, 8.65]",0.004218161835962412,2.066899299621582,15.920000000000002,"[0.8610000000000001, 0.7310000000000001]",217766.0,"[8.610000000000001, 7.3100000000000005]",0.004241021312012964,2.0781004428863525,17.16,"[0.853, 0.8629999999999999]",218766.0,"[8.53, 8.629999999999999]",0.004387312032738511,2.14978289604187,17.07,"[0.8539999999999999, 0.853]",219766.0,"[8.54, 8.53]",0.004583336869064643,2.245835065841675,7.745,0.9082905188686421,0.004350457304999942,0.00012042569252513405,2.1317240794499717,0.05900858933731561,COMPLETE
22,15.991666666666665,2025-06-13 16:26:09.644026,2025-06-13 16:26:12.628634,0 days 00:00:02.984608,32,0.8416864248737063,0.0716941427237658,0.9899168014690779,0.02220188406136457,465,224769.0,15.991666666666665,1.704547023568301,0.8340000000000001,0.08833270440027675,460.0,6.0,15.83,"[0.7289999999999999, 0.8539999999999999]",224769.0,"[7.289999999999999, 8.54]",0.0046890854835510256,2.1569793224334717,13.23,"[0.858, 0.46499999999999986]",225769.0,"[8.58, 4.649999999999999]",0.004767317875571873,2.1929662227630615,14.51,"[0.724, 0.727]",226769.0,"[7.24, 7.27]",0.004276721373848293,1.9672918319702148,18.32,"[0.983, 0.849]",227769.0,"[9.83, 8.49]",0.00427460359490436,1.9663176536560059,17.089999999999996,"[0.859, 0.85]",228769.0,"[8.59, 8.5]",0.004070878028869629,1.8726038932800293,16.97,"[0.851, 0.8459999999999999]",229769.0,"[8.51, 8.459999999999999]",0.004430517943009086,2.0380382537841797,8.34,0.8833270440027674,0.004418187383292378,0.00024381777616744495,2.0323661963144937,0.11215617703702464,COMPLETE
23,17.66,2025-06-13 16:26:12.694268,2025-06-13 16:26:15.618557,0 days 00:00:02.924289,21,0.8996427664874167,0.039700815950985804,0.9714942265524751,0.0021971663467312344,493,234772.0,17.66,1.5573267693925588,0.8828333333333335,0.07693810643772188,490.0,6.0,18.28,"[0.8569999999999999, 0.9710000000000001]",234772.0,"[8.569999999999999, 9.71]",0.004411837032863072,2.1618001461029053,16.21,"[0.8760000000000001, 0.7449999999999999]",235772.0,"[8.760000000000002, 7.449999999999999]",0.003995676429904237,1.9578814506530762,18.41,"[0.9729999999999999, 0.868]",236772.0,"[9.729999999999999, 8.68]",0.00432829710902,2.1208655834198,18.45,"[0.859, 0.9860000000000001]",237772.0,"[8.59, 9.860000000000001]",0.003987761906215123,1.9540033340454102,19.61,"[0.9790000000000001, 0.982]",238772.0,"[9.790000000000001, 9.82]",0.003943911863833058,1.9325168132781982,15.000000000000002,"[0.753, 0.7470000000000001]",239772.0,"[7.53, 7.470000000000001]",0.00401255549216757,1.9661521911621094,8.828333333333331,0.7693810643772188,0.004113339972333843,0.00018429370628457993,2.015536586443583,0.0903039160794442,COMPLETE
24,14.186666666666666,2025-06-13 16:26:15.686194,2025-06-13 16:26:18.453138,0 days 00:00:02.766944,20,0.9634130509062834,0.029355918906217377,0.9730821029952249,0.0006386587128677532,451,244775.0,14.186666666666666,2.663648291764929,0.7093333333333334,0.14646121974396123,450.0,6.0,10.309999999999999,"[0.515, 0.5159999999999998]",244775.0,"[5.15, 5.159999999999998]",0.0044761361016167536,2.014261245727539,11.419999999999996,"[0.6339999999999999, 0.5079999999999999]",245775.0,"[6.339999999999999, 5.079999999999999]",0.0045746840371025934,2.058607816696167,14.920000000000002,"[0.742, 0.75]",246775.0,"[7.42, 7.5]",0.0042323387993706595,1.9045524597167969,17.29,"[0.7449999999999999, 0.984]",247775.0,"[7.449999999999999, 9.84]",0.004282649358113607,1.927192211151123,17.29,"[0.9870000000000001, 0.7419999999999999]",248775.0,"[9.870000000000001, 7.419999999999999]",0.004165137079026964,1.8743116855621338,13.89,"[0.633, 0.756]",249775.0,"[6.33, 7.5600000000000005]",0.003923424614800347,1.7655410766601562,7.093333333333333,1.4646121974396122,0.0042757283316718206,0.0002112726020521227,1.9240777492523193,0.09507267092345516,COMPLETE
25,12.985,2025-06-13 16:26:18.517838,2025-06-13 16:26:21.862758,0 days 00:00:03.344920,37,0.9052297388272045,0.035449180299614476,0.9556250977839197,0.0022312276726733256,367,254778.0,12.985,3.7442567130651363,0.6725,0.2542182461324653,360.0,6.0,17.02,"[0.9880000000000001, 0.714]",254778.0,"[9.88, 7.14]",0.005938900841606988,2.1380043029785156,15.68,"[0.9870000000000001, 0.581]",255778.0,"[9.870000000000001, 5.81]",0.005579076872931586,2.008467674255371,10.209999999999997,"[0.5769999999999998, 0.44399999999999984]",256778.0,"[5.769999999999999, 4.439999999999999]",0.006624423795276218,2.3847925662994385,6.239999999999998,"[0.3139999999999999, 0.3099999999999999]",257778.0,"[3.139999999999999, 3.0999999999999988]",0.007133097781075372,2.567915201187134,13.06,"[0.4499999999999999, 0.8560000000000001]",258778.0,"[4.499999999999999, 8.56]",0.005968100494808621,2.1485161781311035,15.7,"[0.7190000000000001, 0.8510000000000002]",259778.0,"[7.190000000000001, 8.510000000000002]",0.005017068650987413,1.8061447143554688,6.724999999999999,2.542182461324653,0.0060434447394476995,0.0006844184863360966,2.175640106201172,0.24639065508099472,COMPLETE
26,9.953333333333333,2025-06-13 16:26:22.331765,2025-06-13 16:26:24.661604,0 days 00:00:02.329839,11,0.794350586342884,0.012306846874764556,0.9704219601965197,0.00025903120826116423,406,264782.0,9.953333333333333,3.364925292220055,0.47950000000000004,0.2319258142883913,400.0,6.0,14.280000000000001,"[0.7690000000000001, 0.659]",264782.0,"[7.690000000000001, 6.59]",0.003665080666542053,1.4660322666168213,13.180000000000001,"[0.44400000000000006, 0.874]",265782.0,"[4.44, 8.74]",0.003681921362876892,1.4727685451507568,6.73,"[0.11799999999999997, 0.5549999999999999]",266782.0,"[1.1799999999999997, 5.549999999999999]",0.003972238302230835,1.588895320892334,5.58,"[0.33099999999999996, 0.22699999999999995]",267782.0,"[3.3099999999999996, 2.2699999999999996]",0.004002100229263306,1.6008400917053223,7.819999999999999,"[0.44600000000000006, 0.33599999999999997]",268782.0,"[4.460000000000001, 3.3599999999999994]",0.0039781445264816286,1.5912578105926514,12.13,"[0.7690000000000001, 0.44399999999999995]",269782.0,"[7.690000000000001, 4.4399999999999995]",0.004027461409568786,1.6109845638275146,4.795000000000001,2.3192581428839127,0.0038878244161605832,0.00015267161012225296,1.5551297664642334,0.06106864404890115,COMPLETE
27,14.835,2025-06-13 16:26:24.730404,2025-06-13 16:26:28.056237,0 days 00:00:03.325833,29,0.9390860199360241,0.053090281766443585,0.996463397162537,0.004672563400193332,470,274784.0,14.835,2.3694496548073487,0.7531666666666667,0.17145593862240205,470.0,6.0,14.609999999999998,"[0.857, 0.6039999999999999]",274784.0,"[8.57, 6.039999999999999]",0.004883687039639087,2.295332908630371,18.48,"[0.858, 0.99]",275784.0,"[8.58, 9.9]",0.004224834036319814,1.9856719970703125,17.15,"[0.985, 0.7299999999999999]",276784.0,"[9.85, 7.299999999999999]",0.004433545660465322,2.083766460418701,14.56,"[0.608, 0.8479999999999999]",277784.0,"[6.08, 8.479999999999999]",0.005028871272472625,2.363569498062134,12.040000000000003,"[0.4709999999999999, 0.733]",278784.0,"[4.709999999999999, 7.33]",0.005197585897242769,2.4428653717041016,12.17,"[0.74, 0.477]",279784.0,"[7.4, 4.77]",0.004952385577749699,2.3276212215423584,7.531666666666666,1.7145593862240203,0.0047868182473148856,0.0003427203930991184,2.2498045762379966,0.16107858475658568,COMPLETE
28,15.961666666666664,2025-06-13 16:26:28.186585,2025-06-13 16:26:31.355648,0 days 00:00:03.169063,19,0.9963781173599864,0.07943394061245533,0.98279972310061,0.002096083434023364,495,284788.0,15.961666666666664,1.8325521062775325,0.7516666666666666,0.13310229983821548,490.0,6.0,16.11,"[0.637, 0.974]",284788.0,"[6.37, 9.74]",0.004056363689656161,1.9876182079315186,16.2,"[0.752, 0.8680000000000001]",285788.0,"[7.52, 8.680000000000001]",0.004041920389447893,1.9805409908294678,14.919999999999998,"[0.8639999999999999, 0.6279999999999999]",286788.0,"[8.639999999999999, 6.279999999999999]",0.004115218532328703,2.0164570808410645,19.65,"[0.984, 0.9810000000000001]",287788.0,"[9.84, 9.81]",0.0038395132337297713,1.881361484527588,13.82,"[0.633, 0.749]",288788.0,"[6.33, 7.49]",0.0044945780111818896,2.202343225479126,15.07,"[0.64, 0.8670000000000002]",289788.0,"[6.4, 8.670000000000002]",0.004052254618430624,1.9856047630310059,7.516666666666667,1.3310229983821547,0.00409997474579584,0.0001963558641910483,2.008987625439962,0.09621437345361372,COMPLETE
29,16.09166666666667,2025-06-13 16:26:31.419441,2025-06-13 16:26:34.069831,0 days 00:00:02.650390,23,0.961604476041364,0.10528495550699571,0.9353076881976388,0.0005082645845765172,429,294791.0,16.09166666666667,1.4050079082418794,0.8233333333333333,0.05823420148179435,420.0,6.0,16.090000000000003,"[0.8629999999999999, 0.7460000000000001]",294791.0,"[8.629999999999999, 7.460000000000001]",0.004275146552494594,1.7955615520477295,17.23,"[0.742, 0.9810000000000001]",295791.0,"[7.42, 9.81]",0.004651636736733573,1.9536874294281006,17.34,"[0.866, 0.868]",296791.0,"[8.66, 8.68]",0.004273177328563872,1.7947344779968262,17.36,"[0.866, 0.8700000000000001]",297791.0,"[8.66, 8.700000000000001]",0.0041740741048540385,1.7531111240386963,14.860000000000001,"[0.74, 0.746]",298791.0,"[7.4, 7.46]",0.004455245108831497,1.8712029457092285,13.67,"[0.8629999999999999, 0.5039999999999999]",299791.0,"[8.629999999999999, 5.039999999999999]",0.004495135375431606,1.8879568576812744,8.233333333333333,0.5823420148179435,0.004387402534484864,0.00016185719817146077,1.8427090644836426,0.06798002323201342,COMPLETE
30,10.736666666666666,2025-06-13 16:26:34.136793,2025-06-13 16:26:36.398674,0 days 00:00:02.261881,33,0.8254327670854731,0.10495852365766584,0.9907092927652318,0.0009475432702851623,183,304794.0,10.736666666666666,3.4114985302975325,0.43999999999999995,0.23219962675824152,180.0,6.0,15.79,"[0.5900000000000001, 0.9890000000000001]",304794.0,"[5.9, 9.89]",0.007217403252919515,1.2991325855255127,6.329999999999998,"[0.07299999999999993, 0.5599999999999998]",305794.0,"[0.7299999999999993, 5.599999999999998]",0.007565192381540934,1.3617346286773682,13.19,"[0.591, 0.728]",306794.0,"[5.91, 7.279999999999999]",0.007606816291809082,1.3692269325256348,6.56,"[0.19399999999999995, 0.4619999999999999]",307794.0,"[1.9399999999999995, 4.619999999999999]",0.00866811407936944,1.560260534286499,11.92,"[0.727, 0.46499999999999997]",308794.0,"[7.27, 4.6499999999999995]",0.007564244005415175,1.3615639209747314,10.629999999999999,"[0.46499999999999986, 0.5980000000000001]",309794.0,"[4.649999999999999, 5.98]",0.0077158821953667535,1.3888587951660156,4.3999999999999995,2.3219962675824153,0.007722942034403483,0.0004495413775862345,1.390129566192627,0.08091744796552221,COMPLETE
31,15.320000000000002,2025-06-13 16:26:36.911954,2025-06-13 16:26:39.942160,0 days 00:00:03.030206,27,0.8787135789851639,0.063824277819836,0.9900637100207954,0.014242501807781914,496,314797.0,15.320000000000002,1.1580587204455568,0.8405,0.08503479679911437,490.0,6.0,17.12,"[0.86, 0.852]",314797.0,"[8.6, 8.52]",0.004138293558237504,2.027763843536377,15.930000000000003,"[0.8600000000000001, 0.733]",315797.0,"[8.600000000000001, 7.33]",0.004741055138257085,2.3231170177459717,14.76,"[0.9870000000000001, 0.489]",316797.0,"[9.870000000000001, 4.89]",0.004448982160918566,2.1800012588500977,14.750000000000002,"[0.741, 0.734]",317797.0,"[7.41, 7.34]",0.004562254827849719,2.2355048656463623,15.9,"[0.8590000000000002, 0.7310000000000001]",318797.0,"[8.590000000000002, 7.3100000000000005]",0.004313633879836725,2.113680601119995,13.46,"[0.7360000000000001, 0.6100000000000001]",319797.0,"[7.360000000000001, 6.100000000000001]",0.004807527211247658,2.3556883335113525,8.405000000000001,0.8503479679911435,0.004501957796057876,0.00023262986760009044,2.2059593200683594,0.11398863512404442,COMPLETE
